datetime,microsec,label,impulses, pax,pay,paz,pzx,pzy,pzz,pmx,pmy,pmz, bax,bay,baz,bzx,bzy,bzz,bmx,bmy,bmz
Tue May 16 21:30:46 2023,433219,0,0,0.003174,-0.005554,0.943420, 0.127106,-0.314026,-0.201874, 0.066080,-0.001120,0.007700, -0.066162,-0.141602,1.023743, -9.562836,20.464020,2.796326, 0.292460,-0.072240,0.285740
Tue May 16 21:30:46 2023,493046,0,0,-0.003235,0.001038,0.931030, -0.059814,-0.523376,-0.261688, 0.070000,0.002100,0.008400, -0.066772,-0.145386,1.028809, -9.390869,20.419159,2.923431, 0.290080,-0.071820,0.288540
Tue May 16 21:30:46 2023,552985,0,0,-0.002319,-0.002136,0.933594, 0.119629,-0.590668,-0.231781, 0.070840,0.002800,0.007840, -0.071106,-0.146301,1.023254, -9.592743,20.486450,3.035583, 0.289660,-0.069860,0.292880
Tue May 16 21:30:46 2023,612805,0,0,0.002380,-0.003479,0.932312, -0.082245,-0.448608,-0.127106, 0.072520,-0.001120,0.011060, -0.069580,-0.141541,1.022034, -9.413300,20.613556,2.886047, 0.292880,-0.070140,0.295680
Tue May 16 21:30:46 2023,672688,0,0,-0.000183,0.000427,0.937134, -0.059814,-0.157013,-0.209351, 0.073220,-0.001680,0.007700, -0.066345,-0.142578,1.023010, -9.532928,20.359344,2.773895, 0.287420,-0.068320,0.291340
Tue May 16 21:30:46 2023,732522,0,0,0.005066,-0.003418,0.929626, -0.209351,-0.201874,-0.254211, 0.074900,-0.000280,0.006020, -0.068909,-0.144409,1.023071, -9.323578,20.426636,3.005676, 0.290920,-0.070140,0.287980
Tue May 16 21:30:46 2023,781471,0,0,0.000366,-0.001160,0.939453, 0.224304,-0.613098,-0.194397, 0.069300,-0.007000,0.009660, -0.067200,-0.142334,1.029358, -9.503021,20.329437,2.915955, 0.292180,-0.070980,0.286300
Tue May 16 21:30:46 2023,829102,0,0,-0.004333,0.002502,0.936646, 0.157013,-0.530853,-0.328979, 0.069720,-0.002100,0.010220, -0.067627,-0.141296,1.022888, -9.488068,20.434113,2.871094, 0.288260,-0.067480,0.294000
Tue May 16 21:30:46 2023,883515,0,0,-0.003357,0.000793,0.948059, 0.000000,-0.613098,-0.508423, 0.073780,-0.005320,0.003640, -0.066284,-0.142578,1.022156, -9.689941,20.164948,2.901001, 0.290080,-0.067620,0.296240
Tue May 16 21:30:46 2023,943654,0,0,-0.001892,0.003296,0.931335, 0.052338,-0.403748,-0.179443, 0.071120,0.000700,0.002800, -0.070862,-0.144043,1.024719, -9.532928,20.426636,2.706604, 0.286440,-0.072100,0.299460
Tue May 16 21:30:47 2023,003345,0,0,0.000488,-0.000305,0.941162, 0.052338,-0.074768,-0.119629, 0.068040,-0.001680,0.006160, -0.067993,-0.139587,1.025879, -9.503021,20.486450,2.818756, 0.289240,-0.065520,0.294420
Tue May 16 21:30:47 2023,063016,0,0,0.001099,-0.001160,0.939331, 0.179443,-0.231781,-0.164490, 0.072940,0.003640,-0.001120, -0.069031,-0.140991,1.025940, -9.585266,20.389252,2.586975, 0.286020,-0.065660,0.295400
Tue May 16 21:30:47 2023,123066,0,0,-0.003235,0.000977,0.927490, 0.261688,-0.426178,-0.201874, 0.068320,0.004900,-0.002520, -0.067078,-0.143555,1.023254, -9.293671,20.344391,2.781372, 0.289100,-0.062440,0.288680
Tue May 16 21:30:47 2023,182899,0,0,-0.000671,-0.001770,0.939331, 0.067291,-0.456085,-0.171967, 0.068040,0.007140,0.004060, -0.069336,-0.143005,1.020935, -9.510498,20.336914,2.908478, 0.288400,-0.064540,0.292180
Tue May 16 21:30:47 2023,230616,0,0,-0.003845,-0.002197,0.942322, 0.157013,-0.388794,-0.493469, 0.069160,0.002380,0.004620, -0.068848,-0.144104,1.023865, -9.615173,20.396729,2.751465, 0.293300,-0.066920,0.300160
Tue May 16 21:30:47 2023,278307,0,0,0.001587,0.000793,0.935852, 0.052338,-0.351410,-0.127106, 0.069160,-0.002520,0.005600, -0.067749,-0.143311,1.025452, -9.368439,20.179901,2.856140, 0.293860,-0.065800,0.292460
Tue May 16 21:30:47 2023,337357,0,0,-0.005249,0.002502,0.927368, 0.171967,-0.284119,-0.216827, 0.070000,0.002800,-0.000560, -0.067200,-0.143127,1.020264, -9.465637,20.546265,2.998199, 0.292460,-0.069160,0.288960
Tue May 16 21:30:47 2023,397407,0,0,-0.002991,0.004395,0.931702, 0.104675,-0.328979,-0.254211, 0.065240,0.000980,0.006440, -0.068237,-0.141418,1.020447, -9.353485,20.359344,2.811279, 0.293300,-0.072100,0.286440
Tue May 16 21:30:47 2023,457890,0,0,-0.003357,0.001465,0.933411, 0.014954,-0.321503,-0.142059, 0.067060,-0.003220,0.005040, -0.066711,-0.143066,1.024292, -9.473114,20.486450,2.766418, 0.287000,-0.067620,0.285040
Tue May 16 21:30:47 2023,517783,0,0,-0.005920,0.003418,0.934509, -0.007477,-0.246735,-0.216827, 0.068320,-0.001820,0.008400, -0.068420,-0.144592,1.024902, -9.181519,20.329437,2.923431, 0.295400,-0.069160,0.281540
Tue May 16 21:30:47 2023,577675,0,0,0.001892,-0.001282,0.946899, 0.059814,-0.508423,-0.067291, 0.069860,-0.001680,0.000980, -0.068481,-0.124390,1.025513, -9.435730,20.568695,2.676697, 0.293440,-0.070560,0.292880
Tue May 16 21:30:47 2023,637614,0,0,-0.002014,0.002563,0.933167, 0.029907,-0.366364,-0.284119, 0.069580,0.001820,0.004200, -0.067688,-0.139343,1.020386, -9.323578,20.478973,2.758942, 0.291760,-0.067480,0.289100
Tue May 16 21:30:47 2023,685324,0,0,-0.003784,0.000671,0.933838, -0.082245,-0.314026,-0.358887, 0.074340,-0.002100,-0.003780, -0.069763,-0.144165,1.024475, -9.181519,20.464020,2.706604, 0.293160,-0.069020,0.286580
Tue May 16 21:30:47 2023,733051,0,0,-0.001099,0.000549,0.939880, 0.052338,-0.127106,-0.052338, 0.067900,0.002100,0.001260, -0.067261,-0.142578,1.027405, -9.360962,20.621033,2.938385, 0.286860,-0.070280,0.287000
Tue May 16 21:30:47 2023,793109,0,0,-0.005615,0.001587,0.942505, 0.014954,-0.179443,0.029907, 0.067900,-0.003360,0.003360, -0.066162,-0.140686,1.026550, -9.480591,20.523834,2.960815, 0.289940,-0.074900,0.284200
Tue May 16 21:30:47 2023,853421,0,0,0.002136,-0.003113,0.957764, -0.014954,-0.074768,-0.119629, 0.070140,-0.000840,0.008680, -0.066101,-0.138062,1.020569, -9.585266,20.628510,2.975769, 0.289800,-0.072240,0.284200
Tue May 16 21:30:47 2023,913223,0,0,-0.001465,-0.001648,0.934326, 0.052338,-0.179443,-0.127106, 0.106540,-0.000840,0.003220, -0.069153,-0.141541,1.022278, -9.585266,20.523834,2.714081, 0.289520,-0.068320,0.282660
Tue May 16 21:30:47 2023,973055,0,0,-0.005310,0.002991,0.933105, -0.014954,-0.157013,-0.171967, 0.068040,-0.002940,0.004200, -0.066589,-0.142883,1.026062, -9.413300,20.374298,2.684174, 0.293440,-0.075320,0.282520
Tue May 16 21:30:48 2023,032886,0,0,-0.001282,-0.000793,0.949402, 0.104675,-0.508423,-0.224304, 0.071120,-0.000840,0.008120, -0.065552,-0.143188,1.022705, -9.390869,20.546265,2.758942, 0.292180,-0.073920,0.288400
Tue May 16 21:30:48 2023,093173,0,0,-0.003967,0.002563,0.931763, 0.044861,-0.291595,-0.044861, 0.069440,0.004480,0.007840, -0.068665,-0.142639,1.022156, -9.428253,20.501404,2.826233, 0.294560,-0.068880,0.280840
Tue May 16 21:30:48 2023,141140,0,0,0.002625,-0.002380,0.941895, 0.164490,-0.433655,-0.119629, 0.065940,-0.008260,0.005320, -0.068115,-0.142456,1.022522, -9.458160,20.561218,2.781372, 0.290220,-0.072380,0.281820
Tue May 16 21:30:48 2023,188903,0,0,-0.001526,0.001892,0.932861, 0.343933,-0.478516,-0.157013, 0.073220,0.000000,0.003780, -0.062927,-0.140076,1.026550, -9.592743,20.404205,2.968292, 0.293160,-0.073920,0.274260
Tue May 16 21:30:48 2023,248865,0,0,-0.004211,-0.001038,0.944580, 0.201874,-0.418701,-0.239258, 0.070420,-0.002240,0.006300, -0.067505,-0.143188,1.025757, -9.645081,20.411682,2.758942, 0.292740,-0.068040,0.278880
Tue May 16 21:30:48 2023,308671,0,0,0.000732,0.001648,0.934082, -0.164490,-0.269165,-0.067291, 0.066780,0.000840,0.006860, -0.067322,-0.145264,1.024109, -9.338531,20.404205,2.998199, 0.291900,-0.074620,0.276920
Tue May 16 21:30:48 2023,368451,0,0,-0.005432,0.003113,0.932739, 0.157013,-0.441132,-0.246735, 0.106680,0.005180,0.003360, -0.067993,-0.143921,1.023865, -9.480591,20.501404,2.743988, 0.290640,-0.074480,0.278040
Tue May 16 21:30:48 2023,428118,0,0,-0.003235,0.000488,0.936829, 0.112152,-0.695343,-0.321503, 0.068880,-0.002940,0.005460, -0.066528,-0.140686,1.022339, -9.570312,20.381775,2.953339, 0.291900,-0.073780,0.281260
Tue May 16 21:30:48 2023,487789,0,0,0.005737,-0.003052,0.939636, 0.351410,-0.620575,-0.620575, 0.067340,0.002800,0.005880, -0.072388,-0.145020,1.022217, -9.473114,20.546265,2.691650, 0.296380,-0.071260,0.286720
Tue May 16 21:30:48 2023,548044,0,0,0.000366,0.000671,0.930359, 0.157013,-0.441132,-0.112152, 0.068740,-0.000140,0.011060, -0.071167,-0.143433,1.024414, -9.503021,20.419159,2.990723, 0.297920,-0.072520,0.287140
Tue May 16 21:30:48 2023,595450,0,0,-0.002014,0.003601,0.929321, 0.104675,-0.650482,-0.067291, 0.070140,0.004900,0.000420, -0.067505,-0.139832,1.027344, -9.473114,20.478973,2.901001, 0.294280,-0.068040,0.285460
Tue May 16 21:30:48 2023,643565,0,0,-0.001648,0.002014,0.945251, 0.471039,-0.485992,-0.044861, 0.073080,-0.004620,0.001680, -0.068420,-0.141052,1.024597, -9.652557,20.366821,2.803802, 0.293860,-0.069440,0.286720
Tue May 16 21:30:48 2023,703759,0,0,0.003113,0.001587,0.929871, 0.254211,-0.882263,0.059814, 0.068740,0.000700,0.007280, -0.071777,-0.140747,1.022217, -9.779663,20.052795,1.981354, 0.293580,-0.068740,0.285600
Tue May 16 21:30:48 2023,763875,0,0,0.007446,-0.004517,0.944580, 0.471039,-1.323395,0.134583, 0.071960,-0.003080,-0.003780, -0.073914,-0.143860,1.023071, -9.645081,20.127563,1.465454, 0.287140,-0.070140,0.289240
Tue May 16 21:30:48 2023,824073,0,0,0.002258,0.005249,0.942566, 0.545807,-1.801910,0.456085, 0.066920,-0.002240,0.010920, -0.071228,-0.144226,1.028198, -9.630127,20.052795,1.233673, 0.290500,-0.065100,0.282240
Tue May 16 21:30:48 2023,884163,0,0,-0.005493,-0.003540,0.927063, 0.560760,-2.153320,0.149536, 0.069300,0.001680,-0.000840, -0.068481,-0.142578,1.020203, -9.712372,19.895782,1.360779, 0.292320,-0.064120,0.284760
Tue May 16 21:30:48 2023,944030,0,0,-0.007935,0.003113,0.925354, -0.261688,-1.241150,0.403748, 0.068320,0.003500,0.006020, -0.065247,-0.144531,1.027527, -9.570312,20.112610,1.943970, 0.286720,-0.064540,0.291060
Tue May 16 21:30:49 2023,004002,0,0,-0.014771,0.003906,0.917053, -0.725250,-0.373840,0.082245, 0.067060,0.000840,0.005320, -0.061829,-0.153625,1.029663, -9.697418,19.940643,2.287903, 0.291760,-0.062860,0.278180
Tue May 16 21:30:49 2023,051576,0,0,-0.010986,-0.003723,0.937378, -0.717773,0.239258,0.366364, 0.065240,0.008260,0.006020, -0.064087,-0.153076,1.024597, -9.099274,20.456543,2.699127, 0.293440,-0.066500,0.283920
Tue May 16 21:30:49 2023,099137,0,0,0.005249,-0.001282,0.937622, -1.061707,0.762634,0.149536, 0.067760,0.004760,0.010640, -0.071411,-0.148071,1.027405, -9.331055,20.613556,3.394470, 0.289520,-0.062580,0.285180
Tue May 16 21:30:49 2023,158944,0,0,0.002380,-0.001892,0.930054, -0.912170,0.306549,0.104675, 0.073080,0.004200,0.004060, -0.074707,-0.141479,1.022156, -9.226379,20.778046,3.229980, 0.290080,-0.071400,0.277340
Tue May 16 21:30:49 2023,218842,0,0,0.002136,-0.017029,0.949951, -0.837402,0.134583,-0.104675, 0.070700,0.001260,0.009800, -0.069458,-0.142029,1.018616, -9.420776,20.336914,2.661743, 0.294840,-0.070840,0.284200
Tue May 16 21:30:49 2023,278719,0,0,0.002319,-0.006042,0.929382, -0.964508,0.291595,-0.261688, 0.068460,0.000980,0.002240, -0.071350,-0.149658,1.025940, -9.435730,19.536896,2.429962, 0.294700,-0.071680,0.280980
Tue May 16 21:30:49 2023,338591,0,0,-0.010559,0.001038,0.932251, -0.022430,0.777588,-0.314026, 0.069580,0.002660,0.006020, -0.066956,-0.157104,1.029236, -9.540405,20.299530,3.626251, 0.293860,-0.065800,0.290220
Tue May 16 21:30:49 2023,398625,0,0,-0.000793,0.000122,0.938171, 0.456085,0.814972,-0.732727, 0.071540,-0.000420,0.002800, -0.062317,-0.146729,1.026489, -9.697418,20.314484,3.521576, 0.290780,-0.064960,0.284060
Tue May 16 21:30:49 2023,458505,0,0,0.000183,-0.004272,0.937073, 0.239258,0.859833,-0.979462, 0.073640,-0.004060,0.010500, -0.069092,-0.144165,1.013794, -9.375916,20.950012,4.052429, 0.289660,-0.067480,0.289380
Tue May 16 21:30:49 2023,506217,0,0,0.003357,-0.002563,0.943604, 0.000000,1.061707,-0.814972, 0.074480,-0.000980,0.007700, -0.070190,-0.144104,1.028381, -9.331055,20.344391,3.424377, 0.290500,-0.067900,0.292740
Tue May 16 21:30:49 2023,553839,0,0,0.005127,0.003967,0.947876, 0.104675,0.792542,-0.747681, 0.069720,0.000140,0.005600, -0.071045,-0.143555,1.028564, -9.450684,19.955597,3.080444, 0.290780,-0.063980,0.286580
Tue May 16 21:30:49 2023,613814,0,0,0.004395,-0.013428,0.939636, 0.291595,0.209351,-0.613098, 0.074900,-0.003080,0.004620, -0.068054,-0.140747,1.015381, -8.972168,19.701385,0.037384, 0.288820,-0.067340,0.288540
Tue May 16 21:30:49 2023,673527,0,0,0.003723,0.009338,0.941895, -0.179443,-0.157013,-0.800018, 0.070840,-0.001120,0.009380, -0.078613,-0.137878,1.029968, -8.889923,20.755615,2.317810, 0.295260,-0.065380,0.280000
Tue May 16 21:30:49 2023,733267,0,0,0.003052,0.002014,0.946106, 0.508423,-0.403748,-0.732727, 0.069160,0.000700,0.004480, -0.066711,-0.134460,1.013245, -9.360962,20.553741,1.816864, 0.290360,-0.071540,0.282800
Tue May 16 21:30:49 2023,796104,0,0,0.009216,0.003357,0.944153, -0.224304,-1.727142,-0.889740, 0.064820,-0.004480,0.007000, -0.072632,-0.141724,1.023254, -9.293671,19.013519,0.448608, 0.289240,-0.066920,0.284620
Tue May 16 21:30:49 2023,855923,0,0,-0.008606,0.008545,0.938354, 0.598145,-1.958923,-0.657959, 0.068180,-0.002520,0.004620, -0.062805,-0.137085,1.027283, -9.443207,18.572388,1.338348, 0.291620,-0.064820,0.283500
Tue May 16 21:30:49 2023,916312,0,0,-0.036560,0.018066,0.933716, -0.687866,-0.814972,-1.114044, 0.069580,-0.002520,0.014140, -0.058716,-0.144592,1.039185, -9.114227,19.335022,2.198181, 0.290920,-0.065800,0.282100
Tue May 16 21:30:49 2023,964155,0,0,-0.006165,0.009583,0.937256, -0.194397,0.515900,-0.388794, 0.067200,0.000840,0.003360, -0.070618,-0.149292,1.033203, -9.017029,19.551849,1.196289, 0.293020,-0.062580,0.282520
Tue May 16 21:30:50 2023,012497,0,0,-0.009338,0.014648,0.959106, -0.620575,-1.054230,0.590668, 0.070700,0.004480,0.000980, -0.063049,-0.141235,1.033386, -9.002075,20.897675,1.136475, 0.294000,-0.065380,0.290500
Tue May 16 21:30:50 2023,072183,0,0,-0.002136,0.003052,0.947693, 0.418701,0.867310,1.390686, 0.074060,-0.004620,-0.001120, -0.067749,-0.123474,1.022156, -9.846954,20.314484,1.966400, 0.293160,-0.061320,0.286300
Tue May 16 21:30:50 2023,131851,0,0,0.018860,-0.007263,0.955505, 0.179443,-1.480408,0.291595, 0.066360,0.000840,0.002660, -0.083740,-0.135681,1.008057, -9.615173,20.359344,-0.284119, 0.291200,-0.063840,0.289240
Tue May 16 21:30:50 2023,191516,0,0,0.025940,-0.025269,0.943665, -0.239258,-2.676697,-0.456085, 0.067480,-0.001120,0.016660, -0.091003,-0.148376,1.007507, -9.375916,18.714447,-0.695343, 0.292040,-0.062300,0.283080
Tue May 16 21:30:50 2023,251580,0,0,-0.026794,-0.020203,0.914368, -1.742096,-1.704712,0.239258, 0.065100,0.034300,0.012740, -0.063171,-0.173889,1.021484, -8.762817,16.890106,0.695343, 0.294000,-0.060900,0.278320
Tue May 16 21:30:50 2023,311396,0,0,-0.046265,0.018372,0.932190, -2.646790,-0.919647,0.605621, 0.063700,-0.006860,0.007140, -0.053650,-0.177368,1.065857, -7.693634,18.191071,2.041168, 0.291900,-0.061460,0.283640
Tue May 16 21:30:50 2023,370934,0,0,-0.025452,0.043396,0.924316, -1.794434,-0.104675,-0.306549, 0.064540,-0.000140,0.009380, -0.063354,-0.182312,1.069214, -8.860016,20.800476,3.887939, 0.298340,-0.063140,0.286720
Tue May 16 21:30:50 2023,418285,0,0,-0.015381,0.017456,0.937500, 2.100983,1.757050,0.575714, 0.069020,-0.000280,0.013300, -0.064209,-0.148926,1.034668, -10.534821,22.034149,5.256195, 0.294000,-0.062300,0.286300
Tue May 16 21:30:50 2023,465634,0,0,0.008850,-0.008301,0.965698, 1.757050,1.831818,0.545807, 0.065800,0.004060,0.004060, -0.068115,-0.118652,1.020142, -9.944153,22.849121,5.487976, 0.293440,-0.062300,0.288400
Tue May 16 21:30:50 2023,525199,0,0,0.037415,-0.013977,0.965759, 0.089722,0.814972,0.478516, 0.066500,0.005320,0.002380, -0.085022,-0.122192,1.007446, -9.645081,20.935059,2.601929, 0.294700,-0.062720,0.270200
Tue May 16 21:30:50 2023,585263,0,0,0.014160,-0.034607,0.945618, -0.186920,-1.173859,-0.201874, 0.067340,0.008120,0.005320, -0.086365,-0.150635,0.994690, -9.607697,19.753723,1.607513, 0.294980,-0.063140,0.282380
Tue May 16 21:30:50 2023,646803,0,0,-0.002686,0.004028,0.942139, -1.465454,0.112152,-0.067291, 0.064120,0.000560,-0.002800, -0.072205,-0.154541,1.039124, -9.009552,20.067749,2.295380, 0.289800,-0.064820,0.281400
Tue May 16 21:30:50 2023,707146,0,0,-0.026306,0.028992,0.943481, -0.201874,-0.343933,0.448608, 0.064540,-0.002380,0.005040, -0.053284,-0.167908,1.055908, -9.951630,19.813538,3.431854, 0.293300,-0.064120,0.282520
Tue May 16 21:30:50 2023,767085,0,0,-0.028809,-0.003967,0.944153, 0.598145,1.704712,0.209351, 0.068180,0.000140,0.001680, -0.057678,-0.166138,1.026550, -11.566620,21.465912,4.403839, 0.294840,-0.064540,0.285460
Tue May 16 21:30:50 2023,827331,0,0,-0.008667,0.001953,0.954712, 0.403748,2.003784,-0.052338, 0.067480,-0.002240,0.001540, -0.071655,-0.152893,1.025391, -9.570312,22.071533,5.405731, 0.292880,-0.067900,0.285460
Tue May 16 21:30:50 2023,874940,0,0,0.028320,-0.002930,0.965149, 1.084137,1.495361,-0.575714, 0.069440,0.001820,0.004200, -0.084839,-0.132446,1.021667, -10.205841,21.667786,5.054321, 0.296660,-0.068460,0.290780
Tue May 16 21:30:50 2023,922510,0,0,0.023926,-0.002380,0.970825, 1.039276,0.620575,-0.957031, 0.063840,-0.002800,0.001680, -0.076599,-0.116150,1.011108, -10.243225,22.116394,4.755249, 0.294700,-0.069720,0.283640
Tue May 16 21:30:50 2023,982726,0,0,0.028625,-0.002869,0.955383, 0.067291,0.119629,0.037384, 0.070140,0.000560,0.005320, -0.058411,-0.122864,1.006470, -9.854431,20.927582,2.138367, 0.291900,-0.068740,0.286440
Tue May 16 21:30:51 2023,042720,0,0,-0.011719,-0.004822,0.929932, -1.061707,-0.807495,0.672913, 0.070980,-0.000280,-0.000420, -0.070923,-0.171997,1.032898, -9.637604,19.110718,1.173859, 0.294280,-0.070280,0.284480
Tue May 16 21:30:51 2023,102637,0,0,-0.032410,-0.012207,0.940918, 0.201874,-1.577606,-0.089722, 0.071400,-0.001540,0.000280, -0.051941,-0.174683,1.029419, -9.577789,19.850922,2.848663, 0.297780,-0.068460,0.283360
Tue May 16 21:30:51 2023,162623,0,0,-0.005371,0.003601,0.957825, 0.269165,-0.485992,-1.218719, 0.066080,-0.003920,-0.001680, -0.061768,-0.141785,1.035034, -9.151611,21.084595,4.097290, 0.297080,-0.063560,0.283640
Tue May 16 21:30:51 2023,222662,0,0,0.015991,0.002686,0.944153, 0.336456,0.538330,-1.360779, 0.069860,-0.000560,0.000980, -0.081116,-0.136719,1.016663, -9.331055,21.084595,3.656158, 0.296520,-0.063420,0.284900
Tue May 16 21:30:51 2023,277903,0,0,0.009216,-0.009766,0.956665, -0.052338,-0.358887,-0.508423, 0.069300,-0.000560,0.000140, -0.081055,-0.129822,1.008606, -9.323578,20.680847,3.357086, 0.297360,-0.065520,0.290500
Tue May 16 21:30:51 2023,325587,0,0,0.019409,0.005981,0.965637, -0.127106,-0.994415,-0.284119, 0.063980,-0.000840,0.006300, -0.079529,-0.127625,1.029480, -9.413300,20.120087,2.071075, 0.296660,-0.063140,0.283920
Tue May 16 21:30:51 2023,373768,0,0,-0.009705,0.007874,0.946167, -0.284119,-0.867310,0.695343, 0.068040,-0.006300,0.005320, -0.060974,-0.158997,1.030457, -9.547882,19.529419,1.196289, 0.289520,-0.067900,0.281680
Tue May 16 21:30:51 2023,433575,0,0,-0.025085,-0.000305,0.937378, 2.018738,-0.381317,0.052338, 0.073080,-0.006860,0.007000, -0.053772,-0.163391,1.028076, -9.540405,20.972443,2.601929, 0.294980,-0.068040,0.287140
Tue May 16 21:30:51 2023,493245,0,0,-0.013245,0.002197,0.955505, 0.059814,-0.089722,-0.732727, 0.069300,-0.000420,0.004900, -0.072998,-0.148132,1.026123, -9.473114,22.624817,3.379517, 0.295680,-0.064400,0.281260
Tue May 16 21:30:51 2023,553022,0,0,0.020691,-0.002808,0.958008, 0.074768,0.082245,-0.127106, 0.068180,-0.007560,0.000840, -0.093262,-0.138916,1.024841, -9.420776,20.890198,3.132782, 0.292180,-0.067340,0.285040
Tue May 16 21:30:51 2023,612725,0,0,-0.002625,-0.008362,0.945923, -0.373840,-0.142059,0.426178, 0.069860,-0.004340,0.007280, -0.069519,-0.142273,1.019836, -9.346008,19.753723,2.557068, 0.297640,-0.069020,0.286160
Tue May 16 21:30:51 2023,672349,0,0,-0.001099,0.008545,0.957825, -1.039276,0.299072,0.358887, 0.066780,0.002800,0.005880, -0.059387,-0.124512,1.027222, -9.039459,20.007935,2.429962, 0.297080,-0.069440,0.281400
Tue May 16 21:30:51 2023,723784,0,0,0.013367,0.003845,0.960205, -2.729034,1.226196,0.986938, 0.070000,-0.002380,-0.003780, -0.072632,-0.128235,1.023682, -8.882446,19.596710,1.300964, 0.295120,-0.064400,0.289800
Tue May 16 21:30:51 2023,771458,0,0,-0.004761,0.001221,0.952209, -3.020630,1.891632,1.166382, 0.069160,-0.004480,-0.005600, -0.074097,-0.139954,1.017944, -9.076843,19.918213,0.314026, 0.298060,-0.060480,0.282520
Tue May 16 21:30:51 2023,823238,0,0,0.004578,-0.013611,0.952148, -2.826233,0.321503,0.897217, 0.068740,-0.003500,-0.008820, -0.086975,-0.161011,1.019043, -9.069366,19.686432,0.127106, 0.294980,-0.064540,0.279020
Tue May 16 21:30:51 2023,883037,0,0,0.010071,-0.005188,0.956665, -2.033691,-0.306549,1.271057, 0.073920,-0.009660,-0.011760, -0.079956,-0.168884,1.028564, -8.964691,18.721924,0.209351, 0.296520,-0.061040,0.282380
Tue May 16 21:30:51 2023,944287,0,0,0.002319,-0.030029,0.978210, -1.816864,-2.489777,1.233673, 0.071260,-0.002800,-0.001260, -0.072815,-0.131714,1.024475, -9.046936,19.671478,1.024323, 0.292320,-0.063560,0.285600
Tue May 16 21:30:52 2023,003956,0,0,0.021057,-0.019775,0.960022, -2.130890,-3.289795,1.330872, 0.068880,-0.001680,-0.009800, -0.085205,-0.145142,1.009827, -8.605804,18.273315,-1.966400, 0.293860,-0.062720,0.285320
Tue May 16 21:30:52 2023,064216,0,0,-0.015930,-0.020325,0.951660, -3.177643,-5.884247,0.261688, 0.073360,-0.003780,-0.006580, -0.094177,-0.186401,1.033264, -8.710480,15.544281,-0.725250, 0.294980,-0.055720,0.287560
Tue May 16 21:30:52 2023,124328,0,0,-0.022644,0.016174,0.960022, -1.420593,-5.084229,0.037384, 0.065800,0.000840,0.005880, -0.059509,-0.161438,1.062134, -8.605804,20.262146,2.497253, 0.294840,-0.060760,0.285180
